,censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totYouthIndiv,totYouthUnaccKid,totYouthFamHH,totYouthFamMemb,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
2544,143300,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,2,0,0,0,0,1,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,91607.0,6.0,37.0,143300.0,6037143300.0,2425.0,1309.0,611950.0,606331.0,27927.0,13841.0,6376445.0,6318261.0,5871.0,3128.0,1654849.0,1649230.0,8.68,9.46,9.6,9.6,41.3,41.85,36.98,36.76
2545,143400,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91423.0,6.0,37.0,143400.0,6037143400.0,1275.0,627.0,370788.0,370788.0,30991.0,15787.0,11361296.0,11299941.0,5881.0,3181.0,1757336.0,1738504.0,4.11,3.97,3.26,3.28,21.68,19.71,21.1,21.33
2546,143400,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91604.0,6.0,37.0,143400.0,6037143400.0,4068.0,2263.0,1096470.0,1088656.0,29034.0,15373.0,13534045.0,13343410.0,5881.0,3181.0,1757336.0,1738504.0,14.01,14.72,8.1,8.16,69.17,71.14,62.39,62.62
2547,143400,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91607.0,6.0,37.0,143400.0,6037143400.0,538.0,291.0,290078.0,279060.0,27927.0,13841.0,6376445.0,6318261.0,5881.0,3181.0,1757336.0,1738504.0,1.93,2.1,4.55,4.42,9.15,9.15,16.51,16.05
2548,143500,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,0,0,0,1,1,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,91423.0,6.0,37.0,143500.0,6037143500.0,365.0,193.0,82028.0,82028.0,30991.0,15787.0,11361296.0,11299941.0,4708.0,2388.0,1238189.0,1191721.0,1.18,1.22,0.72,0.73,7.75,8.08,6.62,6.88
2549,143500,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,0,0,0,1,1,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,91604.0,6.0,37.0,143500.0,6037143500.0,4343.0,2195.0,1156161.0,1109693.0,29034.0,15373.0,13534045.0,13343410.0,4708.0,2388.0,1238189.0,1191721.0,14.96,14.28,8.54,8.32,92.25,91.92,93.38,93.12
2550,143602,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,Yes,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91604.0,6.0,37.0,143602.0,6037143602.0,4260.0,2137.0,1218802.0,1145545.0,29034.0,15373.0,13534045.0,13343410.0,4260.0,2137.0,1218802.0,1145545.0,14.67,13.9,9.01,8.59,100.0,100.0,100.0,100.0
2551,143603,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,Yes,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91602.0,6.0,37.0,143603.0,6037143603.0,1752.0,1052.0,412480.0,397746.0,17473.0,9946.0,5370807.0,5302419.0,2222.0,1310.0,525464.0,491489.0,10.03,10.58,7.68,7.5,78.85,80.31,78.5,80.93
2552,143603,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,Yes,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91604.0,6.0,37.0,143603.0,6037143603.0,470.0,258.0,112984.0,93743.0,29034.0,15373.0,13534045.0,13343410.0,2222.0,1310.0,525464.0,491489.0,1.62,1.68,0.83,0.7,21.15,19.69,21.5,19.07
2553,143604,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,Yes,Yes,20,0,0,0,5,2,0,3,0,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,91604.0,6.0,37.0,143604.0,6037143604.0,3205.0,2313.0,560683.0,532952.0,29034.0,15373.0,13534045.0,13343410.0,3205.0,2313.0,560683.0,532952.0,11.04,15.05,4.14,3.99,100.0,100.0,100.0,100.0
2554,143800,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,90068.0,6.0,37.0,143800.0,6037143800.0,28.0,18.0,11520.0,11520.0,22286.0,13901.0,20202252.0,19731266.0,4878.0,2507.0,2608102.0,2608102.0,0.13,0.13,0.06,0.06,0.57,0.72,0.44,0.44
2555,143800,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,91604.0,6.0,37.0,143800.0,6037143800.0,4850.0,2489.0,2596582.0,2596582.0,29034.0,15373.0,13534045.0,13343410.0,4878.0,2507.0,2608102.0,2608102.0,16.7,16.19,19.19,19.46,99.43,99.28,99.56,99.56
2556,143901,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,90046.0,6.0,37.0,143901.0,6037143901.0,51.0,25.0,185622.0,185622.0,48581.0,30688.0,14974008.0,14970999.0,4068.0,1741.0,5294557.0,5282919.0,0.1,0.08,1.24,1.24,1.25,1.44,3.51,3.51
2557,143901,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,90210.0,6.0,37.0,143901.0,6037143901.0,109.0,46.0,121341.0,121341.0,21741.0,9563.0,26383345.0,26226245.0,4068.0,1741.0,5294557.0,5282919.0,0.5,0.48,0.46,0.46,2.68,2.64,2.29,2.3
2558,143901,2016,Los Angeles,Studio City,Studio City NC,2,3,2,18,46,No,No,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,91604.0,6.0,37.0,143901.0,6037143901.0,3908.0,1670.0,4987594.0,4975956.0,29034.0,15373.0,13534045.0,13343410.0,4068.0,1741.0,5294557.0,5282919.0,13.46,10.86,36.85,37.29,96.07,95.92,94.2,94.19
2559,143902,2016,Los Angeles,Studio City,Studio City NC,2,3,4,18,46,No,Yes,13,0,0,0,5,7,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,90210.0,6.0,37.0,143902.0,6037143902.0,82.0,41.0,375796.0,375796.0,21741.0,9563.0,26383345.0,26226245.0,3000.0,1453.0,2526992.0,2522506.0,0.38,0.43,1.42,1.43,2.73,2.82,14.87,14.9
2560,143902,2016,Los Angeles,Studio City,Studio City NC,2,3,4,18,46,No,Yes,13,0,0,0,5,7,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,91423.0,6.0,37.0,143902.0,6037143902.0,988.0,396.0,1239004.0,1239004.0,30991.0,15787.0,11361296.0,11299941.0,3000.0,1453.0,2526992.0,2522506.0,3.19,2.51,10.91,10.96,32.93,27.25,49.03,49.12
2561,143902,2016,Los Angeles,Studio City,Studio City NC,2,3,4,18,46,No,Yes,13,0,0,0,5,7,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,91604.0,6.0,37.0,143902.0,6037143902.0,1930.0,1016.0,912192.0,907706.0,29034.0,15373.0,13534045.0,13343410.0,3000.0,1453.0,2526992.0,2522506.0,6.65,6.61,6.74,6.8,64.33,69.92,36.1,35.98
2562,102103,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,No,No,5,0,0,2,3,1,1,2,3,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,91352.0,6.0,37.0,102103.0,6037102103.0,1740.0,680.0,1186472.0,1186472.0,47807.0,12620.0,30813290.0,30221660.0,1740.0,680.0,1186472.0,1186472.0,3.64,5.39,3.85,3.93,100.0,100.0,100.0,100.0
2563,102104,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,No,Yes,6,0,0,1,2,5,1,3,2,3,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,91352.0,6.0,37.0,102104.0,6037102104.0,976.0,343.0,916462.0,916462.0,47807.0,12620.0,30813290.0,30221660.0,3648.0,1326.0,1660052.0,1660052.0,2.04,2.72,2.97,3.03,26.75,25.87,55.21,55.21
2564,102104,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,No,Yes,6,0,0,1,2,5,1,3,2,3,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,91504.0,6.0,37.0,102104.0,6037102104.0,2672.0,983.0,743590.0,743590.0,24939.0,9702.0,12812967.0,12783282.0,3648.0,1326.0,1660052.0,1660052.0,10.71,10.13,5.8,5.82,73.25,74.13,44.79,44.79
2565,102105,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,No,No,6,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,91352.0,6.0,37.0,102105.0,6037102105.0,911.0,273.0,265664.0,265664.0,47807.0,12620.0,30813290.0,30221660.0,1731.0,560.0,492222.0,492222.0,1.91,2.16,0.86,0.88,52.63,48.75,53.97,53.97
2566,102105,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,No,No,6,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,91504.0,6.0,37.0,102105.0,6037102105.0,467.0,150.0,181210.0,181210.0,24939.0,9702.0,12812967.0,12783282.0,1731.0,560.0,492222.0,492222.0,1.87,1.55,1.41,1.42,26.98,26.79,36.81,36.81
2567,102105,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,No,No,6,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,91505.0,6.0,37.0,102105.0,6037102105.0,353.0,137.0,45348.0,45348.0,30778.0,13850.0,13062729.0,13054296.0,1731.0,560.0,492222.0,492222.0,1.15,0.99,0.35,0.35,20.39,24.46,9.21,9.21
2568,121010,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,7,0,0,1,2,2,5,2,2,3,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,91352.0,6.0,37.0,121010.0,6037121010.0,2008.0,496.0,1259284.0,1149663.0,47807.0,12620.0,30813290.0,30221660.0,4989.0,1301.0,2029193.0,1919572.0,4.2,3.93,4.09,3.8,40.25,38.12,62.06,59.89
2569,121010,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,7,0,0,1,2,2,5,2,2,3,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,91605.0,6.0,37.0,121010.0,6037121010.0,2981.0,805.0,769909.0,769909.0,56343.0,16199.0,14189685.0,14151285.0,4989.0,1301.0,2029193.0,1919572.0,5.29,4.97,5.43,5.44,59.75,61.88,37.94,40.11
2570,121101,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,6,18,39,No,Yes,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,91352.0,6.0,37.0,121101.0,6037121101.0,2932.0,956.0,472269.0,472269.0,47807.0,12620.0,30813290.0,30221660.0,2932.0,956.0,472269.0,472269.0,6.13,7.58,1.53,1.56,100.0,100.0,100.0,100.0
2571,121102,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,Yes,Yes,2,0,0,1,0,18,1,0,2,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,91352.0,6.0,37.0,121102.0,6037121102.0,2721.0,829.0,7540345.0,7458077.0,47807.0,12620.0,30813290.0,30221660.0,2721.0,829.0,7540345.0,7458077.0,5.69,6.57,24.47,24.68,100.0,100.0,100.0,100.0
2572,121210,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,14,0,0,0,0,0,0,3,0,0,0,0,5,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,91331.0,6.0,37.0,121210.0,6037121210.0,1049.0,260.0,1222141.0,1219744.0,103689.0,23780.0,23048758.0,22928415.0,3122.0,799.0,2034981.0,2005265.0,1.01,1.09,5.3,5.32,33.6,32.54,60.06,60.83
2573,121210,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,14,0,0,0,0,0,0,3,0,0,0,0,5,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,91352.0,6.0,37.0,121210.0,6037121210.0,2073.0,539.0,812840.0,785521.0,47807.0,12620.0,30813290.0,30221660.0,3122.0,799.0,2034981.0,2005265.0,4.34,4.27,2.64,2.6,66.4,67.46,39.94,39.17
2574,121221,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,0,0,0,2,0,6,1,1,3,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,91352.0,6.0,37.0,121221.0,6037121221.0,2365.0,564.0,502183.0,502183.0,47807.0,12620.0,30813290.0,30221660.0,2365.0,564.0,502183.0,502183.0,4.95,4.47,1.63,1.66,100.0,100.0,100.0,100.0
2575,121222,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,17,0,0,0,2,2,0,16,0,3,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,91352.0,6.0,37.0,121222.0,6037121222.0,5293.0,1270.0,1339081.0,1339081.0,47807.0,12620.0,30813290.0,30221660.0,5293.0,1270.0,1339081.0,1339081.0,11.07,10.06,4.35,4.43,100.0,100.0,100.0,100.0
2576,121900,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,0,0,0,2,2,6,0,0,3,3,11,0,0,0,0,0,0,120,13,47,0,0,0,0,133,37,118,3,0,0,0,0,0,0,0,0,0,0,17,167,254,0,421,438,91352.0,6.0,37.0,121900.0,6037121900.0,207.0,52.0,361003.0,361003.0,47807.0,12620.0,30813290.0,30221660.0,4110.0,1072.0,1685897.0,1685897.0,0.43,0.41,1.17,1.19,5.04,4.85,21.41,21.41
2577,121900,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,No,No,0,0,0,2,2,6,0,0,3,3,11,0,0,0,0,0,0,120,13,47,0,0,0,0,133,37,118,3,0,0,0,0,0,0,0,0,0,0,17,167,254,0,421,438,91605.0,6.0,37.0,121900.0,6037121900.0,3903.0,1020.0,1324894.0,1324894.0,56343.0,16199.0,14189685.0,14151285.0,4110.0,1072.0,1685897.0,1685897.0,6.93,6.3,9.34,9.36,94.96,95.15,78.59,78.59
2578,122120,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,Yes,No,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91352.0,6.0,37.0,122120.0,6037122120.0,5000.0,1132.0,719823.0,719823.0,47807.0,12620.0,30813290.0,30221660.0,5000.0,1132.0,719823.0,719823.0,10.46,8.97,2.34,2.38,100.0,100.0,100.0,100.0
2579,122121,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,Yes,Yes,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,91352.0,6.0,37.0,122121.0,6037122121.0,2833.0,738.0,411958.0,411958.0,47807.0,12620.0,30813290.0,30221660.0,2833.0,738.0,411958.0,411958.0,5.93,5.85,1.34,1.36,100.0,100.0,100.0,100.0
2580,122122,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,Yes,Yes,57,0,0,2,3,6,0,27,3,5,11,0,43,0,0,0,0,0,0,0,0,0,0,0,6,0,0,44,0,0,0,0,0,0,0,0,0,0,119,0,50,0,50,169,91352.0,6.0,37.0,122122.0,6037122122.0,2439.0,660.0,1032457.0,1017063.0,47807.0,12620.0,30813290.0,30221660.0,2439.0,660.0,1032457.0,1017063.0,5.1,5.23,3.35,3.37,100.0,100.0,100.0,100.0
2581,122200,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,Yes,Yes,2,0,0,1,0,8,0,1,2,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,91352.0,6.0,37.0,122200.0,6037122200.0,4132.0,968.0,1680325.0,1680325.0,47807.0,12620.0,30813290.0,30221660.0,4141.0,973.0,1703897.0,1703897.0,8.64,7.67,5.45,5.56,99.78,99.49,98.62,98.62
2582,122200,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,Yes,Yes,2,0,0,1,0,8,0,1,2,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,91505.0,6.0,37.0,122200.0,6037122200.0,9.0,5.0,23572.0,23572.0,30778.0,13850.0,13062729.0,13054296.0,4141.0,973.0,1703897.0,1703897.0,0.03,0.04,0.18,0.18,0.22,0.51,1.38,1.38
2583,123010,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,No,No,3,0,0,2,4,12,0,1,3,7,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,91352.0,6.0,37.0,123010.0,6037123010.0,4286.0,963.0,635103.0,635103.0,47807.0,12620.0,30813290.0,30221660.0,4580.0,1038.0,1015849.0,1015849.0,8.97,7.63,2.06,2.1,93.58,92.77,62.52,62.52
2584,123010,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,No,No,3,0,0,2,4,12,0,1,3,7,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,91605.0,6.0,37.0,123010.0,6037123010.0,294.0,75.0,380746.0,380746.0,56343.0,16199.0,14189685.0,14151285.0,4580.0,1038.0,1015849.0,1015849.0,0.52,0.46,2.68,2.69,6.42,7.23,37.48,37.48
2585,123020,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91352.0,6.0,37.0,123020.0,6037123020.0,3432.0,781.0,565647.0,565647.0,47807.0,12620.0,30813290.0,30221660.0,3432.0,781.0,565647.0,565647.0,7.18,6.19,1.84,1.87,100.0,100.0,100.0,100.0
2586,101110,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,91042.0,6.0,37.0,101110.0,6037101110.0,4731.0,1734.0,1142405.0,1142405.0,27585.0,10534.0,129350937.0,129196196.0,4731.0,1734.0,1142405.0,1142405.0,17.15,16.46,0.88,0.88,100.0,100.0,100.0,100.0
2587,101122,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,0,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,91042.0,6.0,37.0,101122.0,6037101122.0,3664.0,1369.0,2644043.0,2644043.0,27585.0,10534.0,129350937.0,129196196.0,3664.0,1369.0,2644043.0,2644043.0,13.28,13.0,2.04,2.05,100.0,100.0,100.0,100.0
2588,101210,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,9,0,0,1,0,4,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,91042.0,6.0,37.0,101210.0,6037101210.0,5990.0,2317.0,650691.0,650691.0,27585.0,10534.0,129350937.0,129196196.0,5990.0,2317.0,650691.0,650691.0,21.71,22.0,0.5,0.5,100.0,100.0,100.0,100.0
2589,101220,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,Yes,No,18,0,0,5,4,3,0,0,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,91042.0,6.0,37.0,101220.0,6037101220.0,3363.0,1317.0,698967.0,698967.0,27585.0,10534.0,129350937.0,129196196.0,3363.0,1317.0,698967.0,698967.0,12.19,12.5,0.54,0.54,100.0,100.0,100.0,100.0
2590,101300,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,6,0,0,2,0,9,1,3,3,0,17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,91042.0,6.0,37.0,101300.0,6037101300.0,3821.0,1440.0,2366195.0,2366195.0,27585.0,10534.0,129350937.0,129196196.0,4199.0,1582.0,2580401.0,2580401.0,13.85,13.67,1.83,1.83,91.0,91.02,91.7,91.7
2591,101300,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,6,0,0,2,0,9,1,3,3,0,17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,91214.0,6.0,37.0,101300.0,6037101300.0,378.0,142.0,214206.0,214206.0,30356.0,10919.0,19598833.0,19546295.0,4199.0,1582.0,2580401.0,2580401.0,1.25,1.3,1.09,1.1,9.0,8.98,8.3,8.3
2592,101400,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,Yes,No,6,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,91040.0,6.0,37.0,101400.0,6037101400.0,40.0,14.0,13467.0,13467.0,20372.0,7732.0,21257816.0,21244063.0,3903.0,1568.0,6309194.0,6309194.0,0.2,0.18,0.06,0.06,1.02,0.89,0.21,0.21
2593,101400,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,Yes,No,6,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,91042.0,6.0,37.0,101400.0,6037101400.0,3863.0,1554.0,6295727.0,6295727.0,27585.0,10534.0,129350937.0,129196196.0,3903.0,1568.0,6309194.0,6309194.0,14.0,14.75,4.87,4.87,98.98,99.11,99.79,99.79
2594,103101,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,10,0,0,0,0,1,7,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,91040.0,6.0,37.0,103101.0,6037103101.0,2151.0,752.0,1861414.0,1861414.0,20372.0,7732.0,21257816.0,21244063.0,2670.0,948.0,2029811.0,2029811.0,10.56,9.73,8.76,8.76,80.56,79.32,91.7,91.7
2595,103101,2016,Los Angeles,Sunland-Tujunga,Sunland-Tujunga NC,2,5,7,25,39,No,No,10,0,0,0,0,1,7,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,91042.0,6.0,37.0,103101.0,6037103101.0,519.0,196.0,168397.0,168397.0,27585.0,10534.0,129350937.0,129196196.0,2670.0,948.0,2029811.0,2029811.0,1.88,1.86,0.13,0.13,19.44,20.68,8.3,8.3
